chapter	ours	witness	votes	polled	verdict
26	Dei	Dei	4	4	confirm
26	rnanu	manu	4	4	reject
26	adeptos	adeptos	4	4	confirm
26	esse	esse	4	4	confirm
26	colligit	colligit	4	4	confirm
26	nullum	nullum	4	4	confirm
26	beneficentiae	beneficentiae	3	4	confirm
26	finem	finem	4	4	confirm
26	plena	plena	4	4	confirm
26	felicit	felicit	4	4	confirm
26	asaccedat	asaccedat	4	4	confirm
26	heroes	heroes	4	4	confirm
26	laTQol	physicians	2	4	reject
26	py	ov	2	4	reject
26	bi	ppi	2	4	reject
26	VGTSQOV	vgteqov	2	4	reject
26	iisp	p	2	4	reject
26	terrae	terrae	3	4	confirm
26	Beschworung	Beschworung	4	4	confirm
26	Hannah	Hannah	4	4	confirm
26	ppx	pps	3	4	reject
26	IOVO	but	2	4	reject
26	rrrrra	n	2	4	reject
26	ibs	haste	2	4	reject
26	Sprengel	Sprengel	4	4	confirm
26	eine	eine	4	4	confirm
26	wirkliche	wirkliche	4	4	confirm
26	Strohgeburt	Strohgeburt	4	4	confirm
26	ynx	y	3	4	reject
26	parogogic	parogogic	4	4	confirm
26	list	lis	2	4	realword?
26	Umibreit	um	3	4	reject
26	Rosenmüller	rosenmuller	2	3	realword?
26	Bn	sn	2	4	reject
26	sn	as	3	4	reject
26	Zoroas	Zoroas	4	4	confirm
26	ter	ter	4	4	confirm
26	Tclassisch	klassisch	2	4	reject
26	Idassisch	klassisch	3	4	reject
26	nunc	nunc	4	4	confirm
26	Aramean	Aramean	4	4	confirm
26	xa	xa	2	4	confirm
26	Rosenmüller	rosenmiiller	2	4	realword?
26	Gemordeten	Gemordeten	4	4	confirm
26	ses	ses	4	4	confirm
27	Orjf	or	4	4	reject
27	HS	na	2	4	reject
27	fleeing	fleeing	3	4	confirm
27	nttijD	r	2	4	reject
27	tt	nb	3	4	reject
27	Schnurrer	Schnurrer	4	4	confirm
27	Gousset	Gousset	4	4	confirm
27	Gussetius	Gussetius	4	4	confirm
27	Ebr	Ebr	4	4	confirm
27	V	b	3	3	realword?
27	D	o	2	2	realword?
27	icn	sion	4	4	reject
27	meantime	meantime	4	4	confirm
27	pnb	every	2	4	reject
27	xxvn	xxvn	2	4	confirm
27	Schnurrer	Schnurrer	4	4	confirm
27	takehold	takehold	4	4	confirm
27	Jill	fill	3	4	realword?
27	Kb	xba	2	4	reject
27	meantime	meantime	4	4	confirm
27	wn	wn	2	4	confirm
27	ITI	is	2	4	reject
27	contend	contend	4	4	confirm
27	nxo	nxo	2	4	confirm
27	Ashtoreth	Ashtoreth	4	4	confirm
27	ns	ns	2	4	confirm
27	afflic	afflic	4	4	confirm
27	tion	isaiah	4	4	reject
27	Saepe	Saepe	4	4	confirm
27	mihi	mihi	3	4	confirm
27	mirari	mirari	4	4	confirm
27	contingit	contingit	4	4	confirm
27	homines	homines	4	4	confirm
27	ejusmodi	ejusmodi	4	4	confirm
27	cogitationes	cogitationes	4	4	confirm
27	aut	aut	4	4	confirm
27	loquendi	loquendi	4	4	confirm
27	imputare	imputare	4	4	confirm
27	Spiritui	Spiritui	4	4	confirm
27	Sancto	Sancto	4	4	confirm
27	sibi	sibi	4	4	confirm
27	vir	vir	4	4	confirm
27	sapiens	sapiens	4	4	confirm
27	imputari	imputari	4	4	confirm
27	nollet	nollet	4	4	confirm
27	Wady	Wady	3	4	confirm
27	Elarish	Elarish	4	4	confirm
27	Rhinocorura	Rhinocorura	4	4	confirm
27	TTIK	inx	2	3	reject
27	unseyen	geschmackanstossig	2	4	reject
27	Ceschmack	no	2	4	reject
27	anstossig	unfair	2	4	reject
27	insb	insb	2	4	confirm
27	Gese'nius	Gese'nius	4	4	confirm
28	I	l	2	2	realword?
28	reveller's	reveller's	4	4	confirm
28	pn	p	4	4	reject
28	peOvovzes	fie	2	4	reject
28	Ephretvm	ephraim	4	4	reject
28	josk	aoa	2	4	reject
28	dem	dem	2	4	confirm
28	Sammelplatze	Sammelplatze	3	4	confirm
28	der	der	4	4	confirm
28	oaS	as	3	4	reject
28	saucius	saucius	4	4	confirm
28	percussus	percussus	4	4	confirm
28	mox	mox	4	4	confirm
28	Rosenmüller	rosenmiiller	3	4	realword?
28	excidii	excidii	4	4	confirm
28	terram	terram	3	4	confirm
28	spatiosam	spatiosam	4	4	confirm
28	ia	gesenius	2	4	reject
28	Rosenmüller	rosenmuller	3	4	realword?
28	pluralis	pluralis	4	4	confirm
28	majestaticus	majestaticus	4	4	confirm
28	Jig	fig	2	4	realword?
28	Askelon	Askelon	4	4	confirm
28	can't	can't	4	4	confirm
28	ovy	and	4	4	reject
28	habet	habet	4	4	confirm
28	Athenis	Athenis	4	4	confirm
28	vocant	vo	3	3	reject
28	verdirbt	verdirbt	4	4	confirm
28	Ti'sa	lisa	2	4	reject
28	iin	in	3	4	reject
28	nsist	incorrect	2	4	reject
28	ab	bab	2	3	realword?
28	iTfiaa	n	2	4	reject
28	mappik	mappik	4	4	confirm
28	nann	nx	2	4	reject
28	eine	eine	2	4	confirm
28	liebliche	liebliche	4	4	confirm
28	herrlicher	herrlicher	4	4	confirm
28	Kranz	Kranz	4	4	confirm
28	dicundi	dicundi	3	4	confirm
28	causa	causa	4	4	confirm
28	bs	b	2	4	reject
28	revertentibus	rever	4	4	reject
28	bello	bello	4	4	confirm
28	portam	portam	4	4	confirm
28	judgmentseat	pointing	4	4	reject
28	ips	ips	3	4	confirm
28	tt	is	4	4	reject
28	writingdesk	writing	4	4	reject
28	or	for	2	3	realword?
28	functione	functione	4	4	confirm
28	videntis	videntis	4	4	confirm
28	MNS	fixs	2	4	reject
28	fcs	a	2	4	reject
28	tellement	tellement	4	4	confirm
28	que	que	4	4	confirm
28	plein	plein	4	4	confirm
28	pns	pns	2	4	confirm
28	Rosenmüller	rosenmuller	3	4	realword?
28	docebit	docebit	4	4	confirm
28	scientiaml	scientiam	3	4	reject
28	intelligere	intelligere	4	4	confirm
28	audituml	auditum	3	4	reject
28	ablactatos	ablactatos	4	4	confirm
28	avulsos	avulsos	3	4	confirm
28	uberibus	uberibus	4	4	confirm
28	Gebot	Gebot	4	4	confirm
28	auf	auf	4	4	confirm
28	Gebot	Gebot	4	4	confirm
28	Verbot	Verbot	4	4	confirm
28	auf	auf	4	4	confirm
28	Verbot	Verbot	4	4	confirm
28	Satz	Satz	4	4	confirm
28	zu	zu	2	4	confirm
28	Satz	Satz	4	4	confirm
28	Schnur	Schnur	4	4	confirm
28	zu	zu	4	4	confirm
28	Schnur	Schnur	4	4	confirm
28	ip	ip	2	4	confirm
28	ip	ip	4	4	confirm
28	Rosenmüller	rosenmuller	3	4	realword?
28	faj	fall	4	4	reject
28	orakel	orakel	2	4	confirm
28	visionis	visionis	4	4	confirm
28	significat	significat	3	4	confirm
28	vulgo	vulgo	4	4	confirm
28	dicimus	dicimus	4	4	confirm
28	avoir	avoir	4	4	confirm
28	DITU	j	2	4	reject
28	falsity	falsity	4	4	confirm
28	Ziona	Ziona	3	4	confirm
28	Raymund	Raymund	4	4	confirm
28	Martini	Martini	4	4	confirm
28	Pugio	Pugio	4	4	confirm
28	Fidei	Fidei	4	4	confirm
28	avoiag	avolag	2	4	reject
28	essentiae	essentiac	2	4	reject
28	iG	and	4	4	reject
28	mpi	rnpi	2	4	reject
28	sc	sc	4	4	confirm
28	shouTCrfill	should	4	4	reject
28	rumour	rumour	4	4	confirm
28	Perazim	Perazim	3	4	confirm
28	Geba	Geba	3	4	confirm
28	Ajalon	Ajalon	4	4	confirm
28	Uzzah	as	3	4	reject
28	Uzzah	Uzzah	4	4	confirm
28	Achan	Achan	4	4	confirm
28	Perez	Perez	4	4	confirm
28	Perazim	Perazim	4	4	confirm
28	ss	and	3	4	reject
28	rrjl	on	2	4	reject
28	Perazim	Perazim	4	4	confirm
28	Perazim	Perazim	4	4	confirm
28	applic	application	4	4	reject
28	kn	of	4	4	reject
28	threatening	threatenings	4	4	realword?
28	ploughman	ploughman	4	4	confirm
28	time	lime	3	4	realword?
28	ploughman	ploughman	3	4	confirm
28	lime	time	3	4	realword?
28	Waizen	Waizen	4	4	confirm
28	Reihen	Reihen	4	4	confirm
28	Gerste	Gerste	4	4	confirm
28	hinein	hinein	4	4	confirm
28	fxtiafjit	and	2	4	reject
28	tp't	from	2	4	reject
28	vertere	tales	3	4	reject
28	terram	verlere	2	4	reject
28	jFor	v	4	4	reject
28	semina	semina	4	4	confirm
28	infirmiora	infirmiora	2	4	confirm
28	horses'	horses	4	4	realword?
28	cnb	cnb	2	4	confirm
28	IB	his	2	4	reject
29	bx	bx	4	4	confirm
29	heroes	heroes	4	4	confirm
29	rt	n	3	4	reject
29	xxvin	xxvm	3	4	reject
29	moeror	moeror	3	4	confirm
29	ac	ac	4	4	confirm
29	moestitia	moestitia	4	4	confirm
29	heroes	heroes	4	4	confirm
29	shalt	shall	2	4	realword?
29	X	v	4	4	realword?
29	ft	as	3	4	reject
29	levibus	levibus	4	4	confirm
29	ventis	isaiah	4	4	reject
29	volucrique	chap	4	4	reject
29	spes	spes	3	4	confirm
29	vigilantium	vigilantium	3	4	confirm
29	somnia	somnia	4	4	confirm
29	Nihil	jsihil	3	4	reject
29	consolationem	consolationem	4	4	confirm
29	pertineat	pertineat	3	4	confirm
29	Ac	Ac	4	4	confirm
29	velut	velut	4	4	confirm
29	somnis	somnis	4	4	confirm
29	sitiens	sitiens	3	4	confirm
29	quum	quum	4	4	confirm
29	quaerit	quaerit	2	4	confirm
29	datur	datur	4	4	confirm
29	ardorem	ardorem	3	4	confirm
29	membris	membris	3	4	confirm
29	stinguere	stinguere	3	4	confirm
29	possit	possit	3	4	confirm
29	Sed	Sed	4	4	confirm
29	laticum	laticum	4	4	confirm
29	frustraque	frustraque	3	4	confirm
29	laborat	laborat	4	4	confirm
29	medioque	medioque	3	4	confirm
29	sitit	sitit	3	4	confirm
29	torrenti	torrenti	3	4	confirm
29	flumine	flumine	4	4	confirm
29	potans	potans	4	4	confirm
29	Virgil	Virgil	4	4	confirm
29	staunt	staunt	4	4	confirm
29	erblindet	erblindet	3	4	confirm
29	blindet	blindet	4	4	confirm
29	cas	cas	4	4	confirm
29	ethe	ethe	4	4	confirm
29	cntri	tn	2	4	reject
29	Weissagung	weissa	3	4	reject
29	Schrift	Schrift	4	4	confirm
29	oaSBfi	o	2	4	reject
29	ttfie	wie	3	4	reject
29	seyd	seyd	4	4	confirm
29	ihr	ihr	4	4	confirm
29	look	book	4	4	realword?
29	isn	m	2	4	reject
29	oia	as	3	4	reject
29	iirT	because	3	4	reject
29	heiligen	heiligen	4	4	confirm
3	sustentador	sustentador	4	4	confirm
3	sustentadora	sustentadora	4	4	confirm
3	vigorem	vigo	4	4	reject
3	fulcimentum	fulcimentum	4	4	confirm
3	fulturam	fulturam	4	4	confirm
3	Hk	Hk	4	4	confirm
3	vovia	but	2	4	reject
3	Hn	Hn	3	4	confirm
3	clarum	clarum	4	4	confirm
3	ordinaryrank	ordinary	4	4	reject
3	ducem	ducem	4	4	confirm
3	militem	militem	3	4	confirm
3	Kn	Kn	4	4	confirm
3	Oberste	Oberste	4	4	confirm
3	Gemeine	Gemeine	4	4	confirm
3	Hk	Hk	3	4	confirm
3	nbp	cop	3	4	reject
3	falsa	falsa	4	4	confirm
3	Judaeis	Judaeis	4	4	confirm
3	pariter	pariter	3	4	confirm
3	auferentur	auferentur	3	4	confirm
3	senem	senem	4	4	confirm
3	Bs	Bs	4	4	confirm
3	Luth	Luth	4	4	confirm
3	counsellor	counsellor	4	4	confirm
3	honorabilem	honorabilem	4	4	confirm
3	vultu	vultu	4	4	confirm
3	Mai	Mai	4	4	confirm
3	ehrliche	ple	4	4	reject
3	Leute	Leute	4	4	confirm
3	counsellor	counsellor	4	4	confirm
3	counsellor	counsellor	4	4	confirm
3	roqpo	pare	4	4	reject
3	Passow's	Passow's	4	4	confirm
3	Hn	Hn	4	4	confirm
3	Hexenmeister	Hexenmeister	3	4	confirm
3	weise	weise	4	4	confirm
3	Werkleute	weise	2	4	reject
3	mechanicarum	mechanicarum	4	4	confirm
3	artiurn	ar	4	4	reject
3	peritum	tium	4	4	reject
3	gute	gute	4	4	confirm
3	WafFenschmiede	WafFenschmiede	4	4	confirm
3	prudentem	prudentem	2	4	confirm
3	susurrorum	susurro	2	4	reject
3	kundigen	kundigen	4	4	confirm
3	des	des	4	4	confirm
3	opiHa	o	2	4	reject
3	ptOT	at	3	4	reject
3	eloquii	eloquii	4	4	confirm
3	mystici	mystici	4	4	confirm
3	Hk	Hk	4	4	confirm
3	Kn	Kn	4	4	confirm
3	Gro	Gro	4	4	confirm
3	ratione	ratione	3	4	confirm
3	aetatis	aetatis	3	4	confirm
3	sed	sed	4	4	confirm
3	imprudentiae	imprudentiae	4	4	confirm
3	ineptitudinis'	ineptitudinis	4	4	reject
3	srttbri	on	3	4	reject
3	Uitu	the	3	4	reject
3	facinorosi	mellius	2	2	reject
3	Bs	Bs	4	4	confirm
3	insolescet	insolescet	4	4	confirm
3	Fr	Fr	4	4	confirm
3	portera	portera	4	4	confirm
3	arrogamment	arrogamment	4	4	confirm
3	sttirmen	stiir	4	4	reject
3	lossturmen	lossturmen	2	4	confirm
3	wiithet	wiithet	4	4	confirm
3	antea	antea	4	4	confirm
3	spretus	spretus	4	4	confirm
3	erat	erat	4	4	confirm
3	domesticum	domes	4	4	reject
3	patris	ticum	4	4	reject
3	cognatum	cognatum	4	4	confirm
3	Hendew	Hendew	4	4	confirm
3	Einen	Einen	4	4	confirm
3	von	von	4	4	confirm
3	seinen	seinen	4	4	confirm
3	ato	ab	2	4	reject
3	agedum	agedum	4	4	confirm
3	Pesh	Pesh	4	4	confirm
3	Bs	Bs	4	4	confirm
3	Kn	Kn	4	4	confirm
3	ttnvhen	hendewerk	4	4	reject
3	refisal	words	2	4	reject
3	Pesh	Pesh	4	4	confirm
3	Hn	Hn	4	4	confirm
3	Hk	Hk	4	4	confirm
3	Hn	Hn	4	4	confirm
3	Kn	Kn	4	4	confirm
3	Under	binder	3	4	realword?
3	medicus	gate	4	4	reject
3	Artzt	Artzt	4	4	confirm
3	Hn	Hn	4	4	confirm
3	Kn	Kn	4	4	confirm
3	adinventiones	adinventiones	4	4	confirm
3	conata	conata	4	4	confirm
3	downfal	downfal	3	4	confirm
3	Zedekiah	Zedekiah	4	4	confirm
3	habita	habita	4	4	confirm
3	hominum	hominum	4	4	confirm
3	ihr	ihr	4	4	confirm
3	Ansehn	Ansehn	4	4	confirm
3	der	der	4	4	confirm
3	probatio	probatio	4	4	confirm
3	adspectus	adspectus	4	4	confirm
3	Gussetius	Gussetius	4	4	confirm
3	dant	dant	4	4	confirm
3	cognoscendum	cognoscendum	4	4	confirm
3	Ausdruck	Ausdruck	4	4	confirm
3	habebant	exodus	4	4	reject
3	peccatis	peccatis	4	4	confirm
3	bonum	bonum	4	4	confirm
3	perdunt	perdunt	3	4	confirm
3	peccandi	peccandi	4	4	confirm
3	verecundiam	verecundiam	4	4	confirm
3	d'Arblay	d'Arblay	3	4	confirm
3	Dr	Dr	4	4	confirm
3	Burney	Burney	2	4	confirm
3	Omiah	Omiah	3	4	confirm
3	ins	ins	3	4	confirm
3	sibimet	isaiah	4	4	reject
3	ipsis	ipsis	3	4	confirm
3	faciunt	faciunt	4	4	confirm
3	thaten	thaten	4	4	confirm
3	sich	sich	4	4	confirm
3	Comm	Comm	3	4	confirm
3	ba	be	4	4	realword?
3	justum	justum	4	4	confirm
3	praedicate	praedicate	4	4	confirm
3	beatum	beatum	4	4	confirm
3	preiset	preiset	4	4	confirm
3	Gerechten	Gerechten	4	4	confirm
3	dicite	dicite	4	4	confirm
3	sn	s	2	4	reject
3	loc	loc	4	4	confirm
3	TOS	bi	2	4	reject
3	pluralis	pluralis	4	4	confirm
3	majestaticus	majestaticus	4	4	confirm
3	ducunt	ducunt	4	4	confirm
3	seducunt	seducunt	4	4	confirm
3	leyden	leyden	3	4	confirm
3	verleyden	verleyden	3	4	confirm
3	deine	deine	4	4	confirm
3	Fiihrer	Fiihrer	4	4	confirm
3	verfuhren	verfiihren	4	4	reject
3	overthrown	overthrown	4	4	confirm
3	therof	therof	3	4	confirm
3	des	des	3	4	confirm
3	Dulders	Dulders	3	4	confirm
3	Raub	Raub	4	4	confirm
3	Hk	Hk	4	4	confirm
3	Hn	Hn	4	4	confirm
3	Hn	Hn	4	4	confirm
3	mentientes	mentientes	4	4	confirm
3	oculis	oculis	4	4	confirm
3	oculos	oculos	4	4	confirm
3	circumducto	circumducto	4	4	confirm
3	nigrore	nigrore	4	4	confirm
3	fucare	fucare	3	4	confirm
3	Virg	Virg	4	4	confirm
3	tv	ev	2	4	reject
3	vagantes	vagantes	4	4	confirm
3	oculis	oculis	4	4	confirm
3	frech	frech	4	4	confirm
3	werfend	werfend	4	4	confirm
3	schielender	schielender	4	4	confirm
3	sas	vide	2	4	reject
3	Schroeder	Schroeder	4	4	confirm
3	Commentarius	com	4	4	reject
3	philologico	mentarius	4	4	reject
3	criticus	criticus	4	4	confirm
3	vestitu	vestitu	4	4	confirm
3	mulierum	mulierum	4	4	confirm
3	Hebraearum	Hebraearum	4	4	confirm
3	Jesai	Jesai	4	4	confirm
3	praefatione	praefatione	4	4	confirm
3	Alberti	Alberti	4	4	confirm
3	Lugd	Lugd	4	4	confirm
3	Hebraerinn	Hebraerinn	4	4	confirm
3	Putztische	Putztische	4	4	confirm
3	als	als	4	4	confirm
3	Braut	Braut	4	4	confirm
3	Schroeder	Schroeder	4	4	confirm
3	isti	to	3	4	reject
3	Halsbande	Halsbande	4	4	confirm
3	boxes	boxes	4	4	confirm
3	fascinum	fascinum	4	4	confirm
3	Eng	Eng	4	4	confirm
3	Mia	and	2	4	reject
3	Armspangen	spangen	3	4	reject
3	acus	acus	4	4	confirm
3	acus	acus	4	4	confirm
3	discriminales	discriminales	4	4	confirm
3	mxce	kimchi	2	4	reject
3	Schroeder	Schroeder	3	4	confirm
3	der	der	4	4	confirm
3	feinen	feinen	3	4	confirm
3	Zeuge	Zeuge	4	4	confirm
3	Eng	Eng	4	4	confirm
3	Ueberwurfe	ueberwiirfe	2	4	reject
3	odour	odour	4	4	confirm
3	fall	full	4	4	realword?
3	pa	ps	2	4	realword?
3	Hk	Hk	3	4	confirm
3	laceratio	laceratio	4	4	confirm
3	lacerum	lowth	4	4	reject
3	ein	ein	4	4	confirm
3	Fetzen	Fetzen	4	4	confirm
3	zona	zona	4	4	confirm
3	einen	einen	4	4	confirm
3	Pesh	Pesh	4	4	confirm
3	rvs	n	3	4	reject
3	JTIK	the	2	4	reject
3	du	du	4	4	confirm
3	teint	teint	4	4	confirm
3	le	le	4	4	confirm
3	adusta	adusta	4	4	confirm
3	dein	dein	4	4	confirm
3	Pobel	Pobel	4	4	confirm
3	homines	homines	4	4	confirm
3	Fr	Fr	4	4	confirm
3	tes	tes	4	4	confirm
3	viri	viri	4	4	confirm
3	deine	deine	4	4	confirm
3	vovrti	vulgate	3	4	reject
3	Hn	Hn	4	4	confirm
3	tuum	tuum	4	4	confirm
3	Fr	Fr	4	4	confirm
3	deine	deine	4	4	confirm
3	Mannschaft	Mannschaft	4	4	confirm
3	nj	iv	3	4	reject
3	expurgata	expurgata	4	4	confirm
3	evacuata	evacuata	4	4	confirm
3	ausgeleert	ausgeleert	4	4	confirm
3	entkr	entkr	4	4	confirm
3	ftet	ftet	4	4	confirm
3	desolata	desolata	4	4	confirm
3	verodet	verodet	4	4	confirm
3	einsam	einsam	4	4	confirm
3	quae	quae	4	4	confirm
3	erat	erat	4	4	confirm
3	Vespasian's	Vespasian's	4	4	confirm
3	Judaea	Judaea	4	4	confirm
3	Capta	Capta	4	4	confirm
3	faying	saying	2	2	realword?
3	r	t	2	2	realword?
3	Connubii	Connubii	4	4	confirm
3	liceat	liceat	4	4	confirm
3	turaulo	tumulo	4	4	reject
3	scripsisse	scripsisse	4	4	confirm
3	CATONIS	CATONIS	4	4	confirm
30	agravation	enemy	4	4	reject
30	fundendum	fundendum	2	4	confirm
30	fusile	fusile	2	4	confirm
30	Hanes	Hanes	4	4	confirm
30	Tanis	Tanis	4	4	confirm
30	bsn	but	3	4	reject
30	Hanes	Hanes	4	4	confirm
30	Champollion	Champollion	4	4	confirm
30	Hnes	Hnes	3	4	confirm
30	Ehnes	Ehnes	4	4	confirm
30	Memphis	Memphis	4	4	confirm
30	Hanes	Hanes	3	4	confirm
30	Hanes	Hanes	4	4	confirm
30	iw	isaiah	4	4	reject
30	csrtj	chap	4	4	reject
30	vagances	vagances	4	4	confirm
30	Hanes	Hanes	3	4	confirm
30	Sevechus	Sevechus	4	4	confirm
30	Tirhakah	Tirhakah	4	4	confirm
30	aon	as	2	4	reject
30	ia	the	4	4	reject
30	saJce	sake	4	4	reject
30	OQO	by	2	2	reject
30	Ammianus	am	3	4	reject
30	Marcellinus	mianus	4	4	reject
30	innumeras	innumeras	4	4	confirm
30	omnem	omnem	4	4	confirm
30	perniciem	perniciem	4	4	confirm
30	saevientes	saevientes	4	4	confirm
30	basiliscos	basiliscos	4	4	confirm
30	scytalas	scytalas	4	4	confirm
30	dipsadas	dipsadas	4	4	confirm
30	aliasque	aliasque	4	4	confirm
30	complures	complures	4	4	confirm
30	heroes	heroes	4	4	confirm
30	px	y	2	4	reject
30	animosus	animosus	4	4	confirm
30	annosus	annosus	4	4	confirm
30	leacna	leaena	3	4	reject
30	violentus	violentus	3	4	confirm
30	Lowe	Lowe	4	4	confirm
30	oratio	oratio	4	4	confirm
30	pronunciata	pronunciata	3	4	confirm
30	meridiano	meridiano	3	4	confirm
30	hippopotamo	hippopotamo	3	4	confirm
30	gibbum	gibbum	4	4	confirm
30	cameli	cameli	3	4	confirm
30	superbia	superbia	2	4	confirm
30	ipfc	take	3	4	reject
30	Grossmaul	gross	3	4	reject
30	sitzt	sitzt	4	4	confirm
30	sitteth	sittcth	2	4	reject
30	nst	and	2	4	reject
30	on	en	2	4	realword?
30	Trotzige	Trotzige	3	3	confirm
30	rrte	nib	2	4	reject
30	mb	nib	3	4	reject
30	mdetis	videtis	4	4	reject
30	Verschmitztheit	Verschmitztheit	3	4	confirm
30	Querwege	Querwege	3	4	confirm
30	bsb	bsb	3	4	confirm
30	bsi	bss	2	4	reject
30	ein	ein	3	4	confirm
30	sherd	sherd	4	4	confirm
30	aliquis	aliquis	4	4	confirm
30	franget	franget	4	4	confirm
30	comminuetur	comminuetur	4	4	confirm
30	rn	tively	3	4	reject
30	xb	which	3	4	reject
30	Sherd	Sherd	4	4	confirm
30	fliegen	fliegen	3	4	confirm
30	fliehen	fliehen	2	4	confirm
30	fliegen	fliegen	3	4	confirm
30	fliehen	fliehen	2	4	confirm
30	fluchtigen	fluchtigen	2	4	confirm
30	velociores	yelociores	2	4	reject
30	nolloi	instead	3	4	reject
30	ftn	in	2	4	reject
30	Tannenbaum	Tannenbaum	4	4	confirm
30	Rosenmüller	rosenmuller	3	4	realword?
30	hem	them	3	4	realword?
30	pr	pnp'	3	4	reject
30	tms	this	3	4	reject
30	ls	certainly	2	4	reject
30	hs	although	2	4	reject
30	ruhrt	riihrt	2	4	reject
30	sich	sich	4	4	confirm
30	nicht	nicht	4	4	confirm
30	ikon	thou	4	4	reject
30	diu	diu	3	4	confirm
30	flebis	flebis	3	4	confirm
30	weinen	weinen	4	4	confirm
30	weinen	weinen	4	4	confirm
30	sollst	sollst	4	4	confirm
30	du	du	4	4	confirm
30	nicht	nicht	4	4	confirm
30	begnadigen	begnadigen	4	4	confirm
30	begnadigen	begnadigen	4	4	confirm
30	audivit	audivit	4	4	confirm
30	respondit	respondit	4	4	confirm
30	tibi	tibi	4	4	confirm
30	dederit	dederit	4	4	confirm
30	siquidem	siquidem	4	4	confirm
30	gibt	gibt	4	4	confirm
30	euch	euch	4	4	confirm
30	dedit	dedit	4	4	confirm
30	panem	panem	4	4	confirm
30	arctum	arctum	4	4	confirm
30	aquam	aquam	4	4	confirm
30	brevem	bre	4	4	reject
30	modice	modice	4	4	confirm
30	cibaberis	cibaberis	4	4	confirm
30	tuum	terens	2	4	reject
30	flocffiC	flocks	4	4	reject
30	dextraveritis	dextraveritis	4	4	confirm
30	sinistraveritis	sinis	4	4	reject
30	jax	h	2	4	reject
30	shall	shalt	3	4	realword?
30	rosn	e	2	4	reject
30	Rosenmüller	rosenmuller	2	3	realword?
30	Virgil	Virgil	4	4	confirm
30	fruges	fruges	4	4	confirm
30	cultu	cultu	4	4	confirm
30	enatae	enatae	3	4	confirm
30	vorgeworfen	vorgeworfen	4	4	confirm
30	praestat	praestat	4	4	confirm
30	tacere	tacere	4	4	confirm
30	quam	quam	4	4	confirm
30	hariolari	hariolari	3	4	confirm
30	efferebant	efferebant	2	4	confirm
30	wnni	vovg	2	4	reject
30	VOVQ	lowth	2	4	reject
30	bleiche	bleiche	4	4	confirm
30	Mondlicht	Mondlicht	4	4	confirm
30	Glutlicht	Glutlicht	4	4	confirm
30	Maimonides	Maimonides	3	4	confirm
30	ipse	ipse	4	4	confirm
30	mihi	mihi	4	4	confirm
30	visus	visus	4	4	confirm
30	pulchrior	pulchrior	4	4	confirm
30	gratior	gratior	4	4	confirm
30	melius	melius	4	4	confirm
30	nitent	nitent	3	4	confirm
30	Deus	Deus	4	4	confirm
30	omni	omni	4	4	confirm
30	laude	laude	4	4	confirm
30	dignissimus	dignissimus	4	4	confirm
30	Martini	Martini	4	4	confirm
30	erschallet	erschallet	3	4	confirm
30	echoes	echoes	4	4	confirm
30	ardens	ardens	4	4	confirm
30	IBS	isx	3	4	reject
30	sfa	isa	2	4	reject
30	nxtoa	nx	2	4	reject
30	Rauchsdule	Rauchsdule	2	4	confirm
30	aufstiegender	aufstiegender	2	4	confirm
30	gewaltiger	gewaltiger	2	4	confirm
30	Erhebung	to	3	4	reject
30	Oecolampadius	Oecolampadius	4	4	confirm
30	rn	a	3	4	reject
30	nsa	rs	2	4	reject
30	cribro	cribro	4	4	confirm
30	mendacii	mendacii	4	4	confirm
30	nihilum	nihilum	4	4	confirm
30	jG'i	c	3	4	reject
30	treibe	treibe	4	4	confirm
30	Tirhakah	Tirhakah	4	4	confirm
30	fera	fera	4	4	confirm
30	travers	travers	4	4	confirm
30	pm	we	3	4	reject
30	rro	rn	3	4	reject
30	qs	t	2	4	reject
30	nrn	rrn	2	4	reject
30	erschrecken	erschrecken	3	4	confirm
30	ri	ns	3	4	reject
30	ns	ns	2	4	confirm
30	excidit	excidit	4	4	confirm
30	schlug	schlug	4	4	confirm
30	schldgt	schlagt	4	4	reject
30	vriga	vriga	4	4	confirm
30	percussurus	per	3	4	reject
30	ns	necting	4	4	reject
30	sra	clericus	3	4	reject
30	ibia	d	2	4	reject
30	strafenden	strafenden	4	4	confirm
30	recht	recht	4	4	confirm
30	auf	auf	4	4	confirm
30	Riicken	Riicken	4	4	confirm
30	geleget	geleget	4	4	confirm
30	lang	lang	4	4	confirm
30	verhangte	verhangte	4	4	confirm
30	gekampft	gekampft	4	4	confirm
30	npisn	ders	4	4	reject
30	Brandstatte	brand	4	4	reject
30	Scheiterhaufen	Scheiterhaufen	4	4	confirm
30	hesterno	hesterno	4	4	confirm
30	von	von	4	4	confirm
30	gestern	gestern	3	4	confirm
30	srrri	nrrn	2	4	reject
30	Wltn	r	2	4	reject
30	usti	takes	4	4	reject
30	Ids	his	3	4	reject
30	h	s	2	2	realword?
30	Grube	Grube	4	4	confirm
30	Kirchhof	Kirchhof	4	4	confirm
31	Thebes	Thebes	4	4	confirm
31	Diodorus	Diodorus	4	4	confirm
31	Thebes	Thebes	4	4	confirm
31	Memphis	Memphis	4	4	confirm
31	rtin	njn	2	4	reject
31	pknitudinc	plenitudine	2	4	reject
31	or	for	3	4	realword?
31	sn	explaining	2	4	reject
